goal,keyword,color
12,cleanup,#BF8B2E
12,climate friendly,#BF8B2E
12,coal ash,#BF8B2E
12,commercial sector,#BF8B2E
12,commercial sectors,#BF8B2E
12,compost,#BF8B2E
12,compostable,#BF8B2E
12,composted,#BF8B2E
12,composting,#BF8B2E
12,conserve material,#BF8B2E
12,conserve materials,#BF8B2E
12,conserve resources,#BF8B2E
12,conserving material,#BF8B2E
12,conserving materials,#BF8B2E
12,conserving resources,#BF8B2E
12,contaminant,#BF8B2E
12,contaminants,#BF8B2E
12,contaminated environment,#BF8B2E
12,contamination of the environment,#BF8B2E
12,recirculating cooling tower,#BF8B2E
12,recirculating cooling towers,#BF8B2E
12,copper mine,#BF8B2E
12,copper mining,#BF8B2E
12,debris,#BF8B2E
12,Department of Environmental Quality,#BF8B2E
12,depleted uranium,#BF8B2E
12,DEQ,#BF8B2E
12,dioxin,#BF8B2E
12,dioxins,#BF8B2E
12,dump,#BF8B2E
12,dumping,#BF8B2E
12,dumpster,#BF8B2E
12,dumpsters,#BF8B2E
12,durable material,#BF8B2E
12,durable materials,#BF8B2E
12,eco conscious,#BF8B2E
12,eco friendly,#BF8B2E
12,economical product,#BF8B2E
12,economical products,#BF8B2E
12,ecotourism,#BF8B2E
12,efficient use,#BF8B2E
12,effluent,#BF8B2E
12,effluents,#BF8B2E
12,emission responsibility,#BF8B2E
12,emission reduction,#BF8B2E
12,emission source,#BF8B2E
12,emissions source,#BF8B2E
12,energy efficient factory,#BF8B2E
12,energy efficient industry,#BF8B2E
12,energy efficient product,#BF8B2E
12,energy efficient production,#BF8B2E
12,warehousing facilities,#BF8B2E
12,warehousing facility,#BF8B2E
12,warehouses,#BF8B2E
12,warehouse,#BF8B2E
12,energy efficient products,#BF8B2E
12,environmental alternative,#BF8B2E
12,environmental alternatives,#BF8B2E
12,environmental and societal benefit,#BF8B2E
12,environmental challenge,#BF8B2E
12,environmental challenges,#BF8B2E
12,environmental chemical,#BF8B2E
12,environmental chemicals,#BF8B2E
12,environmental flows,#BF8B2E
12,environmental impact,#BF8B2E
12,environmental impacts,#BF8B2E
12,environmental influences on buying,#BF8B2E
12,environmental influences on consumption,#BF8B2E
12,environmental issues,#BF8B2E
12,environmental externality,#BF8B2E
12,environmental externalities,#BF8B2E
12,environmental justice,#BF8B2E
12,environmental science,#BF8B2E
12,environmental sciences,#BF8B2E
12,environmental stewardship,#BF8B2E
12,environmental studies,#BF8B2E
12,environmentalism,#BF8B2E
12,environmentalist,#BF8B2E
12,environmentally conscious,#BF8B2E
12,environmentally focused,#BF8B2E
12,environmentally motivated,#BF8B2E
12,environmentally friendly,#BF8B2E
12,environmentally responsible,#BF8B2E
12,environmentally sensitive,#BF8B2E
12,environmentally sound,#BF8B2E
12,environmentally sustainable,#BF8B2E
12,equitable management,#BF8B2E
12,equitable product,#BF8B2E
12,equitable production,#BF8B2E
12,equitable products,#BF8B2E
12,equitable resource,#BF8B2E
12,equitable resources,#BF8B2E
12,ethical management,#BF8B2E
12,ethical product,#BF8B2E
12,ethical production,#BF8B2E
12,ethical products,#BF8B2E
12,ethical resource,#BF8B2E
12,ethical resources,#BF8B2E
12,fair trade,#BF8B2E
12,fairtrade,#BF8B2E
12,fertilizer,#BF8B2E
12,fertilizers,#BF8B2E
12,food loss,#BF8B2E
12,food waste,#BF8B2E
12,formaldehyde,#BF8B2E
12,fossil-fuel subsidies,#BF8B2E
12,garbage,#BF8B2E
12,garbage disposal,#BF8B2E
12,garbage dump,#BF8B2E
12,garbage pickup,#BF8B2E
12,gasification,#BF8B2E
12,gold mine,#BF8B2E
12,gold mining,#BF8B2E
12,green alternative,#BF8B2E
12,green alternatives,#BF8B2E
12,green business,#BF8B2E
12,green businesses,#BF8B2E
12,green chemical,#BF8B2E
12,green chemicals,#BF8B2E
12,green company,#BF8B2E
12,green nanomaterial,#BF8B2E
12,green material,#BF8B2E
12,green materials,#BF8B2E
12,green nanomaterials,#BF8B2E
12,green process,#BF8B2E
12,green product,#BF8B2E
12,green production,#BF8B2E
12,eco-friendly,#BF8B2E
12,green products,#BF8B2E
12,greener business,#BF8B2E
12,greener company,#BF8B2E
12,greener product,#BF8B2E
12,greener production,#BF8B2E
12,greener products,#BF8B2E
12,greenwash,#BF8B2E
12,greenwashed,#BF8B2E
12,greenwashing,#BF8B2E
12,groundwater,#BF8B2E
12,harmful chemicals,#BF8B2E
12,hazardous chemical,#BF8B2E
12,hazardous chemicals,#BF8B2E
12,hazardous material,#BF8B2E
12,hazardous materials,#BF8B2E
12,hazardous substance,#BF8B2E
12,hazardous substances,#BF8B2E
12,hazardous waste,#BF8B2E
12,hazardous metal,#BF8B2E
12,heavy metal,#BF8B2E
12,herbicide,#BF8B2E
12,herbicides,#BF8B2E
12,incineration,#BF8B2E
12,incinerator,#BF8B2E
12,incinerators,#BF8B2E
12,insecticide,#BF8B2E
12,insecticides,#BF8B2E
12,laminated bamboo,#BF8B2E
12,landfill,#BF8B2E
12,landfills,#BF8B2E
12,LCA,#BF8B2E
12,leaching,#BF8B2E
12,lead paint,#BF8B2E
12,leed certification,#BF8B2E
12,leed certified,#BF8B2E
12,well-to-wake life-cycle,#BF8B2E
12,life cycle analysis,#BF8B2E
12,energy savings,#BF8B2E
12,life cycle assessment,#BF8B2E
12,life-cycle analysis,#BF8B2E
12,life-cycle assessment,#BF8B2E
12,lifecycle analysis,#BF8B2E
12,lifecycle assessment,#BF8B2E
12,lithium mine,#BF8B2E
12,lithium mining,#BF8B2E
12,litter,#BF8B2E
12,local product,#BF8B2E
12,local products,#BF8B2E
12,locally grown,#BF8B2E
12,locally manufactured,#BF8B2E
12,locally produced,#BF8B2E
12,management of chemicals,#BF8B2E
12,manure management,#BF8B2E
12,methane reduction,#BF8B2E
12,methane production,#BF8B2E
12,microplastic,#BF8B2E
12,mulch,#BF8B2E
12,natural resource,#BF8B2E
12,natural resources,#BF8B2E
12,nontoxic,#BF8B2E
12,organic cotton,#BF8B2E
12,organic fiber,#BF8B2E
12,organic fibers,#BF8B2E
12,packaging materials,#BF8B2E
12,pcbs,#BF8B2E
12,perchlorate,#BF8B2E
12,perfluorooctanoic acid,#BF8B2E
12,pesticide,#BF8B2E
12,pesticides,#BF8B2E
12,pfa,#BF8B2E
12,pfas,#BF8B2E
12,pfoa,#BF8B2E
12,phthalate,#BF8B2E
12,phthalates,#BF8B2E
12,environmental problems,#BF8B2E
12,recycling policy,#BF8B2E
12,recycling policies,#BF8B2E
12,upcycling,#BF8B2E
12,post-consumer polyethylenes,#BF8B2E
12,polymer recycling,#BF8B2E
12,CFRP recycling,#BF8B2E
12,plastic recycling,#BF8B2E
12,polluting,#BF8B2E
12,polystyrene,#BF8B2E
12,post-harvest,#BF8B2E
12,procurement practices,#BF8B2E
12,producer responsibility,#BF8B2E
12,product line,#BF8B2E
12,promotes local culture,#BF8B2E
12,proper disposal,#BF8B2E
12,public procurement,#BF8B2E
12,purchasers,#BF8B2E
12,radioactive material,#BF8B2E
12,radioactive materials,#BF8B2E
12,end-of-life composite waste,#BF8B2E
12,wastelands,#BF8B2E
12,wasteland,#BF8B2E
12,end-of-life waste,#BF8B2E
12,radioactive waste,#BF8B2E
12,radioactivity,#BF8B2E
12,raw sewage,#BF8B2E
12,recovery and reuse,#BF8B2E
12,recyclable materials,#BF8B2E
12,recyclable plastic,#BF8B2E
12,recyclable plastics,#BF8B2E
12,recyclables,#BF8B2E
12,recycle,#BF8B2E
12,recycled,#BF8B2E
12,recycler,#BF8B2E
12,recyclers,#BF8B2E
12,recycles,#BF8B2E
12,reduce and reuse,#BF8B2E
12,reduce carbon emissions,#BF8B2E
12,reduce consumption,#BF8B2E
12,reduced greenhouse gas,#BF8B2E
12,reduce greenhouse gas,#BF8B2E
12,reduce pollution,#BF8B2E
12,reduce reuse,#BF8B2E
12,reduce reuse,#BF8B2E
12,reduce waste,#BF8B2E
12,reduced pollution,#BF8B2E
12,reducing carbon emissions,#BF8B2E
12,renewable material,#BF8B2E
12,renewable products,#BF8B2E
12,renewables,#BF8B2E
12,resilient and sustainable,#BF8B2E
12,resource conservation,#BF8B2E
12,resource efficiency,#BF8B2E
12,resource management,#BF8B2E
12,responsible production,#BF8B2E
12,reusable material,#BF8B2E
12,reusable materials,#BF8B2E
12,reusable plastic,#BF8B2E
12,reusable plastics,#BF8B2E
12,reusable product,#BF8B2E
12,reusable products,#BF8B2E
12,reuse materials,#BF8B2E
12,reuse products,#BF8B2E
12,reuse recycle,#BF8B2E
12,reuse reduce,#BF8B2E
12,reused material,#BF8B2E
12,sustainable alternative,#BF8B2E
12,sustainable alternatives,#BF8B2E
12,reused materials,#BF8B2E
12,reused products,#BF8B2E
12,reused recycled,#BF8B2E
12,reusing material,#BF8B2E
12,reusing materials,#BF8B2E
12,rubbish,#BF8B2E
12,safe product,#BF8B2E
12,safe products,#BF8B2E
12,salvage material,#BF8B2E
12,salvage materials,#BF8B2E
12,salvage waste,#BF8B2E
12,salvage yard,#BF8B2E
12,salvaged material,#BF8B2E
12,salvaged materials,#BF8B2E
12,sanitary sewer,#BF8B2E
12,scrap metal,#BF8B2E
12,steel slag,#BF8B2E
12,sewage treatment,#BF8B2E
12,single-use plastic,#BF8B2E
12,single-use plastics,#BF8B2E
12,sludge,#BF8B2E
12,smokestacks,#BF8B2E
12,socially responsible industry,#BF8B2E
12,socially responsible production,#BF8B2E
12,societal and environmental benefit,#BF8B2E
12,solid waste,#BF8B2E
12,stormwater runoff,#BF8B2E
12,styrofoam,#BF8B2E
12,superfund site,#BF8B2E
12,sustainability,#BF8B2E
12,sustainable aerospace,#BF8B2E
12,biodesign,#BF8B2E
12,green entrepreneurship,#BF8B2E
12,sustainable and resilient,#BF8B2E
12,sustainable and responsible,#BF8B2E
12,sustainable chemical,#BF8B2E
12,sustainable chemicals,#BF8B2E
12,sustainable chemicals,#BF8B2E
12,sustainable component,#BF8B2E
12,sustainable components,#BF8B2E
12,sustainable consumer,#BF8B2E
12,sustainable consumption,#BF8B2E
12,sustainable consumption,#BF8B2E
12,sustainable distributer,#BF8B2E
12,sustainable distributers,#BF8B2E
12,sustainable distribution,#BF8B2E
12,sustainable equipment,#BF8B2E
12,sustainable furniture,#BF8B2E
12,sustainable future,#BF8B2E
12,sustainable futures,#BF8B2E
12,sustainable global future,#BF8B2E
12,sustainable global futures,#BF8B2E
12,sustainable industrial sector,#BF8B2E
12,sustainable industrial sectors,#BF8B2E
12,sustainable industries,#BF8B2E
12,sustainable industry,#BF8B2E
12,sustainable manufacturer,#BF8B2E
12,sustainable manufacturing,#BF8B2E
12,sustainable material,#BF8B2E
12,sustainable materials,#BF8B2E
12,sustainable packaging,#BF8B2E
12,sustainable practice,#BF8B2E
12,sustainable practices,#BF8B2E
12,sustainable procurement,#BF8B2E
12,sustainable procurements,#BF8B2E
12,sustainable producer,#BF8B2E
12,sustainable construction,#BF8B2E
12,sustainable structural alternatives,#BF8B2E
12,sustainable and toxin free,#BF8B2E
12,sustainable product,#BF8B2E
12,sustainable production,#BF8B2E
12,sustainable products,#BF8B2E
12,sustainable purchasing,#BF8B2E
12,sustainable retailer,#BF8B2E
12,sustainable retailers,#BF8B2E
12,sustainable supplier,#BF8B2E
12,sustainable suppliers,#BF8B2E
12,sustainable supplies,#BF8B2E
12,sustainable supply chain,#BF8B2E
12,sustainable supply chains,#BF8B2E
12,sustainable tourism,#BF8B2E
12,sustainable vendor,#BF8B2E
12,sustainable vendors,#BF8B2E
12,sustainablemanufacturers,#BF8B2E
12,sustainably manufactured,#BF8B2E
12,sustainably produced,#BF8B2E
12,tailings,#BF8B2E
12,toxic chemicals,#BF8B2E
12,toxic fumes,#BF8B2E
12,lead removal,#BF8B2E
12,removal of lead,#BF8B2E
12,toxic lead,#BF8B2E
12,toxic product,#BF8B2E
12,toxic products,#BF8B2E
12,toxic substances,#BF8B2E
12,toxic waste,#BF8B2E
12,trash,#BF8B2E
12,vocs,#BF8B2E
12,volatile organic compounds,#BF8B2E
12,waste bin,#BF8B2E
12,waste disposal,#BF8B2E
12,waste generation,#BF8B2E
12,waste management,#BF8B2E
12,waste of materials,#BF8B2E
12,waste picker,#BF8B2E
12,waste pickers,#BF8B2E
12,wasteful consumption,#BF8B2E
12,wastes,#BF8B2E
12,wastewater,#BF8B2E
12,water sector,#BF8B2E
12,wastewater treatment,#BF8B2E
12,water management,#BF8B2E
13,1.5 degrees,#3F7E44
13,acid rain,#3F7E44
13,adaptation strategy,#3F7E44
13,paleoclimate,#3F7E44
13,air climate,#3F7E44
13,anthropogenic warming,#3F7E44
13,arctic,#3F7E44
13,atmospheric,#3F7E44
13,biodiversity loss,#3F7E44
13,cap and trade,#3F7E44
13,mtcde,#3F7E44
13,high co2,#3F7E44
13,Co2e,#3F7E44
13,capture Co2,#3F7E44
13,Co2 captured,#3F7E44
13,Co2 capture,#3F7E44
13,carbon capture,#3F7E44
13,carbon credits,#3F7E44
13,carbon cycle,#3F7E44
13,carbon dioxide,#3F7E44
13,Carbon Disclosure Project,#3F7E44
13,atmospheric pCo2,#3F7E44
13,global emissions,#3F7E44
13,co2 emission,#3F7E44
13,co2 emissions,#3F7E44
13,carbon emission,#3F7E44
13,carbon emissions,#3F7E44
13,carbon footprint,#3F7E44
13,carbon footprints,#3F7E44
13,carbon mineralization,#3F7E44
13,carbon monoxide,#3F7E44
13,carbon neutral,#3F7E44
13,carbon offset,#3F7E44
13,carbon offsets,#3F7E44
13,carbon removal,#3F7E44
13,carbon sequestration,#3F7E44
13,carbon sink,#3F7E44
13,carbon trust,#3F7E44
13,changing climatic,#3F7E44
13,cycle and climate,#3F7E44
13,changing climate,#3F7E44
13,climate action,#3F7E44
13,climate adaptation,#3F7E44
13,climate agreement,#3F7E44
13,climate awareness,#3F7E44
13,changing ocean,#3F7E44
13,reduction of Co2,#3F7E44
13,Co2 leakage,#3F7E44
13,Co2reduction,#3F7E44
13,Co2 reduction,#3F7E44
13,Co2 reductions,#3F7E44
13,Milankovitch,#3F7E44
13,historical snowmelt,#3F7E44
13,storage of Co2,#3F7E44
13,Co2 storage,#3F7E44
13,climate-relevant gases,#3F7E44
13,changing temperature,#3F7E44
13,changes in temperature,#3F7E44
13,long-term temperature change,#3F7E44
13,long-term temperature changes,#3F7E44
13,acclimate to temperature change,#3F7E44
13,acclimate to temperature shifts,#3F7E44
13,stressful warming conditions,#3F7E44
13,warming scenarios,#3F7E44
13,climate change,#3F7E44
13,climate change-related,#3F7E44
13,climate changes,#3F7E44
13,climate changes,#3F7E44
13,climate crisis,#3F7E44
13,climate dynamics,#3F7E44
13,climate education,#3F7E44
13,climate hazards,#3F7E44
13,climate impact,#3F7E44
13,climate justice,#3F7E44
13,climate mitigation,#3F7E44
13,climate neutral,#3F7E44
13,climate refugees,#3F7E44
13,climate related,#3F7E44
13,climate resilience,#3F7E44
13,climate system,#3F7E44
13,climate systems,#3F7E44
13,climate warming,#3F7E44
13,climate-related,#3F7E44
13,coastal flooding,#3F7E44
13,Conference of Parties,#3F7E44
13,COP,#3F7E44
13,copenhagen accord,#3F7E44
13,coral bleaching,#3F7E44
13,decarbonization,#3F7E44
13,deforestation,#3F7E44
13,degree threshold,#3F7E44
13,desertification,#3F7E44
13,direct air capture,#3F7E44
13,disadvantaged communities,#3F7E44
13,drought,#3F7E44
13,Earth Climate,#3F7E44
13,gas emission,#3F7E44
13,gas emissions,#3F7E44
13,emit,#3F7E44
13,emitted,#3F7E44
13,emitter,#3F7E44
13,conference of Parties,#3F7E44
13,emitting,#3F7E44
13,environmental challenge,#3F7E44
13,environmental challenges,#3F7E44
13,environmental issues,#3F7E44
13,environmental problem,#3F7E44
13,environmental problems,#3F7E44
13,environmental science,#3F7E44
13,environmental sciences,#3F7E44
13,environmental studies,#3F7E44
13,extreme flood,#3F7E44
13,extreme flooding,#3F7E44
13,extreme floods,#3F7E44
13,climate science,#3F7E44
13,heat wave,#3F7E44
13,extreme heat,#3F7E44
13,extreme hurricane,#3F7E44
13,extreme hurricanes,#3F7E44
13,extreme temeperature,#3F7E44
13,HadCRUT4.6,#3F7E44
13,global temperature,#3F7E44
13,global surface temperature,#3F7E44
13,extreme temperatures,#3F7E44
13,extreme weather,#3F7E44
13,smaller footprint,#3F7E44
13,ecological footprint,#3F7E44
13,fossil fuel,#3F7E44
13,fossil fuels,#3F7E44
13,geo-engineering,#3F7E44
13,geo-exchange,#3F7E44
13,geo-source,#3F7E44
13,ghg,#3F7E44
13,global change,#3F7E44
13,global climate,#3F7E44
13,global warming,#3F7E44
13,Green Climate Fund,#3F7E44
13,greenhouse emissions,#3F7E44
13,albedo reductions,#3F7E44
13,albedo reduction,#3F7E44
13,greenhouse gas,#3F7E44
13,greenhouse gases,#3F7E44
13,greenhouse gasses,#3F7E44
13,heat trapping,#3F7E44
13,heat-trapping,#3F7E44
13,human-caused warming,#3F7E44
13,human-induced warming,#3F7E44
13,increased sea levels,#3F7E44
13,increased temperature,#3F7E44
13,increased temperatures,#3F7E44
13,Intergovernmental Panel on Climate Change,#3F7E44
13,ipcc,#3F7E44
13,kyoto protocol,#3F7E44
13,land recession,#3F7E44
13,least developed countries,#3F7E44
13,melting glaciers,#3F7E44
13,melting ice,#3F7E44
13,methane sinks,#3F7E44
13,methane sink,#3F7E44
13,methane seeps,#3F7E44
13,methane seep,#3F7E44
13,methane gas,#3F7E44
13,methane reduction,#3F7E44
13,N2O,#3F7E44
13,natural disaster,#3F7E44
13,natural disasters,#3F7E44
13,nitrous oxide,#3F7E44
13,nitrous oxides,#3F7E44
13,ocean acidification,#3F7E44
13,ocean climate,#3F7E44
13,warming scenario,#3F7E44
13,ocean warming,#3F7E44
13,oceans climate,#3F7E44
13,ozone,#3F7E44
13,ozone layer,#3F7E44
13,paris agreement,#3F7E44
13,particulate matter,#3F7E44
13,permafrost,#3F7E44
13,planetary health,#3F7E44
13,range expansions,#3F7E44
13,receding land,#3F7E44
13,RECs,#3F7E44
13,renewable electricity contracts,#3F7E44
13,renewable portfolio standard,#3F7E44
13,retreating glaciers,#3F7E44
13,RGGI,#3F7E44
13,SASB,#3F7E44
13,SBTI,#3F7E44
13,Science Based Targets Initiative,#3F7E44
13,sea level rise,#3F7E44
13,sinking island,#3F7E44
13,small island developing States,#3F7E44
13,soil sequestration,#3F7E44
13,species migration,#3F7E44
13,storm surge,#3F7E44
13,sustainability,#3F7E44
13,sustainable future,#3F7E44
13,sustainable futures,#3F7E44
13,sustainable global future,#3F7E44
13,sustainable global futures,#3F7E44
13,Task Force on Climate-related Financial Disclosures,#3F7E44
13,temperature baseline,#3F7E44
13,temperature baselines,#3F7E44
13,temperature threshold,#3F7E44
13,temperature thresholds,#3F7E44
13,TFCD,#3F7E44
13,UNFCCC,#3F7E44
13,unfccc,#3F7E44
13,warmer temperature,#3F7E44
13,warmer temperatures,#3F7E44
13,warming temperature,#3F7E44
13,warming temperatures,#3F7E44
13,water vapor,#3F7E44
13,wildfire,#3F7E44
13,wildfires,#3F7E44
13,World Meteorlogical Organization,#3F7E44
13,World Resources Institute,#3F7E44
14,abalone,#0A97D9
14,abyssal,#0A97D9
14,abyssalpelagic,#0A97D9
14,air-sea,#0A97D9
14,macroalga,#0A97D9
14,Symbiodinium,#0A97D9
14,algae,#0A97D9
14,algal blooms,#0A97D9
14,domoic acid,#0A97D9
14,Pseudo-nitzschia,#0A97D9
14,algal bloom,#0A97D9
14,anchovies,#0A97D9
14,angelfish,#0A97D9
14,angler,#0A97D9
14,anglers,#0A97D9
14,angling,#0A97D9
14,antarctic,#0A97D9
14,antarctica,#0A97D9
14,aphotic zone,#0A97D9
14,aquaculture,#0A97D9
14,aquatic,#0A97D9
14,archipelago,#0A97D9
14,Arctic,#0A97D9
14,tropical islands,#0A97D9
14,tropical island,#0A97D9
14,artificial island,#0A97D9
14,artisinal fishery,#0A97D9
14,barracuda,#0A97D9
14,barrier islands,#0A97D9
14,bathyal,#0A97D9
14,bathypelagic,#0A97D9
14,bay,#0A97D9
14,beaches,#0A97D9
14,benthic,#0A97D9
14,mercury bioaccumulation,#0A97D9
14,bioaccumulation of mercury,#0A97D9
14,species richness,#0A97D9
14,biological diversity,#0A97D9
14,biodiversity,#0A97D9
14,biomagnification,#0A97D9
14,biosphere,#0A97D9
14,bleaching,#0A97D9
14,bluefin tuna,#0A97D9
14,bluefish,#0A97D9
14,bluegill,#0A97D9
14,boat,#0A97D9
14,bottom trawl,#0A97D9
14,breakwater,#0A97D9
14,bream,#0A97D9
14,brown trout,#0A97D9
14,calamari,#0A97D9
14,catfish,#0A97D9
14,cetacean,#0A97D9
14,cetaceans,#0A97D9
14,chesapeake bay,#0A97D9
14,chinook,#0A97D9
14,clam,#0A97D9
14,clams,#0A97D9
14,coast,#0A97D9
14,coastal,#0A97D9
14,coastline,#0A97D9
14,coastlines,#0A97D9
14,coasts,#0A97D9
14,cod,#0A97D9
14,coho,#0A97D9
14,continental shelf,#0A97D9
14,coral,#0A97D9
14,coral reef,#0A97D9
14,coral reefs,#0A97D9
14,corals,#0A97D9
14,cove,#0A97D9
14,crab,#0A97D9
14,crabbing,#0A97D9
14,crabs,#0A97D9
14,crappie,#0A97D9
14,crawfish,#0A97D9
14,crayfish,#0A97D9
14,cruise,#0A97D9
14,crustaceans,#0A97D9
14,cuttlefish,#0A97D9
14,cycling of carbon,#0A97D9
14,cycling of nitrogen,#0A97D9
14,damselfish,#0A97D9
14,deepwater,#0A97D9
14,diatoms,#0A97D9
14,dinoflagellates,#0A97D9
14,dissolved organic matter,#0A97D9
14,dolphin,#0A97D9
14,dolphins,#0A97D9
14,DOM,#0A97D9
14,eastern seaboard,#0A97D9
14,eel,#0A97D9
14,eelgrass,#0A97D9
14,eels,#0A97D9
14,elasmobranch,#0A97D9
14,elasmobranchs,#0A97D9
14,epipelagic,#0A97D9
14,estuaries,#0A97D9
14,estuary,#0A97D9
14,eutrophication,#0A97D9
14,exclusive economic zone,#0A97D9
14,extinctions,#0A97D9
14,fillet,#0A97D9
14,fillets,#0A97D9
14,fish populations,#0A97D9
14,fish population,#0A97D9
14,school of fish,#0A97D9
14,fished,#0A97D9
14,fisheries,#0A97D9
14,fisheries management,#0A97D9
14,fisherman,#0A97D9
14,fishermen,#0A97D9
14,fishers,#0A97D9
14,fishery,#0A97D9
14,fishes,#0A97D9
14,fishing,#0A97D9
14,flounder,#0A97D9
14,foraminifera,#0A97D9
14,gillnet,#0A97D9
14,great barrier reef,#0A97D9
14,grouper,#0A97D9
14,HAB,#0A97D9
14,habitat,#0A97D9
14,habitats,#0A97D9
14,HABs,#0A97D9
14,hadal,#0A97D9
14,halibut,#0A97D9
14,boat harbor,#0A97D9
14,boat harbour,#0A97D9
14,harmful algal bloom,#0A97D9
14,harmful algal blooms,#0A97D9
14,hatcheries,#0A97D9
14,hatchery,#0A97D9
14,herring,#0A97D9
14,humpback,#0A97D9
14,humpbacks,#0A97D9
14,illegal harvesting,#0A97D9
14,inlet,#0A97D9
14,inshore,#0A97D9
14,intertidal,#0A97D9
14,invertebrates,#0A97D9
14,jellyfish,#0A97D9
14,jetties,#0A97D9
14,kayak,#0A97D9
14,kelp,#0A97D9
14,krill,#0A97D9
14,lake trout,#0A97D9
14,largemouth bass,#0A97D9
14,life under water,#0A97D9
14,lionfish,#0A97D9
14,littoral,#0A97D9
14,lobster,#0A97D9
14,lobstermen,#0A97D9
14,lobsters,#0A97D9
14,mackerel,#0A97D9
14,manatee,#0A97D9
14,manatees,#0A97D9
14,mangrove,#0A97D9
14,mangroves,#0A97D9
14,manmade island,#0A97D9
14,manmade islands,#0A97D9
14,manta ray,#0A97D9
14,mariculture,#0A97D9
14,marinas,#0A97D9
14,southern california bight,#0A97D9
14,OC burial,#0A97D9
14,OC sink,#0A97D9
14,organic carbon sink,#0A97D9
14,organic carbon burial,#0A97D9
14,Crocosphaera ,#0A97D9
14,Trichodesmium,#0A97D9
14,marine,#0A97D9
14,marine biology,#0A97D9
14,marine mammal,#0A97D9
14,marine mammals,#0A97D9
14,marine natural products,#0A97D9
14,marine pollution,#0A97D9
14,Marine/Global N Cycle,#0A97D9
14,maritime,#0A97D9
14,marlin,#0A97D9
14,marsh,#0A97D9
14,marshes,#0A97D9
14,marshland,#0A97D9
14,marshlands,#0A97D9
14,mass extinction,#0A97D9
14,maximum sustainable yield,#0A97D9
14,mesopelagic,#0A97D9
14,micro organisms,#0A97D9
14,microbial food web,#0A97D9
14,microbial loop,#0A97D9
14,microplastics,#0A97D9
14,mpa,#0A97D9
14,mpas,#0A97D9
14,MSY,#0A97D9
14,mudflat,#0A97D9
14,mussel,#0A97D9
14,mussels,#0A97D9
14,national marine fisheries,#0A97D9
14,natural selection,#0A97D9
14,nitrogen cycle,#0A97D9
14,nitrogen fixation,#0A97D9
14,nitrogen uptake,#0A97D9
14,nonhuman world,#0A97D9
14,nutrient limitation,#0A97D9
14,pacific basins,#0A97D9
14,atlantic basins,#0A97D9
14,pacific basin,#0A97D9
14,atlantic basin,#0A97D9
14,planktic,#0A97D9
14,ocean,#0A97D9
14,oceanic,#0A97D9
14,oceanographer,#0A97D9
14,oceanographic,#0A97D9
14,oceanography,#0A97D9
14,oceans,#0A97D9
14,octopus,#0A97D9
14,offshore development,#0A97D9
14,offshore drilling,#0A97D9
14,oil spill,#0A97D9
14,otter,#0A97D9
14,otters,#0A97D9
14,over-fishing,#0A97D9
14,overfish,#0A97D9
14,overfishing,#0A97D9
14,oyster,#0A97D9
14,oysters,#0A97D9
14,paleoceanography,#0A97D9
14,paleocirculation,#0A97D9
14,paleotemperature,#0A97D9
14,particulate organic matter,#0A97D9
14,pelagic,#0A97D9
14,peninsula,#0A97D9
14,phosphorus and nitrogen,#0A97D9
14,nitrogen and phosphorus,#0A97D9
14,phosphorous cycle,#0A97D9
14,phosphorus cycle,#0A97D9
14,photic zone,#0A97D9
14,phytoplankton,#0A97D9
14,bacterioplankton,#0A97D9
14,plankton,#0A97D9
14,plastic pollution,#0A97D9
14,polluted port,#0A97D9
14,POM,#0A97D9
14,porpoises,#0A97D9
14,poultry,#0A97D9
14,prawn,#0A97D9
14,prawns,#0A97D9
14,purse-seine net,#0A97D9
14,radiolarian,#0A97D9
14,rainbow trout,#0A97D9
14,red snapper,#0A97D9
14,redfish,#0A97D9
14,reef,#0A97D9
14,reefs,#0A97D9
14,river,#0A97D9
14,rivers,#0A97D9
14,rockfish,#0A97D9
14,rocky intertidal,#0A97D9
14,sailboat,#0A97D9
14,sailing,#0A97D9
14,salinity stress,#0A97D9
14,salmon,#0A97D9
14,salt marsh,#0A97D9
14,saltwater,#0A97D9
14,sardines,#0A97D9
14,scallop,#0A97D9
14,scallops,#0A97D9
14,scientific diver,#0A97D9
14,scientific diving,#0A97D9
14,scuba,#0A97D9
14,sea,#0A97D9
14,seabed,#0A97D9
14,seabirds,#0A97D9
14,seafloor,#0A97D9
14,seafood,#0A97D9
14,seagrass,#0A97D9
14,seal,#0A97D9
14,reef sites,#0A97D9
14,seals,#0A97D9
14,seas,#0A97D9
14,onshore,#0A97D9
14,nearshore,#0A97D9
14,seashore,#0A97D9
14,seawall,#0A97D9
14,seawater,#0A97D9
14,seaweeds,#0A97D9
14,seaweed,#0A97D9
14,sediment,#0A97D9
14,sediments,#0A97D9
14,shad,#0A97D9
14,shallow waters,#0A97D9
14,shark,#0A97D9
14,sharks,#0A97D9
14,shellfish,#0A97D9
14,shipwrecks,#0A97D9
14,shore,#0A97D9
14,shoreline,#0A97D9
14,shorelines,#0A97D9
14,shores,#0A97D9
14,shrimp,#0A97D9
14,shrimping,#0A97D9
14,Small Island Developing States,#0A97D9
14,smallmouth bass,#0A97D9
14,vibrio,#0A97D9
14,smoked salmon,#0A97D9
14,snook,#0A97D9
14,snorkel,#0A97D9
